POINTID,ZIPCODE,LATITUDE,LONGITUDE,POINTTYPE,TESTCENTERID,TCTYPE,INSTITUTION,POPULATION,ave_u,ave_ca,ave_as,ave_e
377388,27713,35.8950398,-78.9237474,ZIP,,,,2100,0,0,0,0
377389,27510,35.9157825,-79.0826045,ZIP,,,,634,0,0,0,0
377390,27514,35.920322,-79.037189,TESTCENTER,2269637,HIGH SCHOOL,EAST CHAPEL HILL HIGH SCHOOL,,0.373121015,685.3125,256.969375,3514.905625
377391,27514,35.9667398,-79.0494189,ZIP,,,,5854,0,0,0,0
377392,27278,36.07558,-79.091416,TESTCENTER,2266679,HIGH SCHOOL,ORANGE HIGH SCHOOL,,0.285354579,364.8388889,108.6366667,831.3066667
377393,27278,36.07558,-79.091416,TESTCENTER,2268763,HIGH SCHOOL,CEDAR RIDGE HIGH SCHOOL,,0.20475,340,69.615,1292.3625
377394,27278,36.0901953,-79.0869286,ZIP,,,,1522,0,0,0,0
377395,27705,36.022136,-78.975659,ZIP,,,,4395,0,0,0,0
377396,27707,35.954525,-78.953317,ZIP,,,,3641,0,0,0,0
377397,27705,36.021846,-78.947776,TESTCENTER,2271581,HIGH SCHOOL,NORTH CAROLINA SCH OF SCI AND MATH,,0.28407043,924.8,262.7083333,2330.716667
377398,27539,35.6765368,-78.8134439,ZIP,,,,1207,0,0,0,0
377399,27511,35.7634143,-78.7885275,ZIP,,,,1947,0,0,0,0
377400,27519,35.8085778,-78.8833259,ZIP,,,,2455,0,0,0,0
377401,27513,35.8021021,-78.8027192,ZIP,,,,2832,0,0,0,0
377402,27560,35.8578917,-78.8276978,ZIP,,,,870,0,0,0,0
377403,27518,35.7311385,-78.7732063,ZIP,,,,1324,0,0,0,0
377404,27606,35.7423228,-78.7154778,ZIP,,,,2710,0,0,0,0
377405,27603,35.6644179,-78.6527507,ZIP,,,,2882,0,0,0,0
377406,27603,35.707569,-78.656265,TESTCENTER,2273570,HIGH SCHOOL,WAKE CHRISTIAN ACADEMY,,0.647577832,275.4,178.2392857,1167.029286
377407,27607,35.8131064,-78.7211751,ZIP,,,,6144,0,0,0,0
377408,27617,35.9078754,-78.7729605,ZIP,,,,640,0,0,0,0
377409,27605,35.7906092,-78.6545944,ZIP,,,,92,0,0,0,0
377410,27605,35.790795,-78.653025,TESTCENTER,2273579,HIGH SCHOOL,NEEDHAM BROUGHTON HIGH SCHOOL,,0.396686461,1457.343889,545.0322222,9704.523889
377411,27608,35.8090465,-78.647228,ZIP,,,,378,0,0,0,0
377412,27612,35.8557529,-78.7070377,ZIP,,,,1458,0,0,0,0
377413,27701,35.9992399,-78.8979435,ZIP,,,,1125,0,0,0,0
377414,27709,35.9243928,-78.8327642,ZIP,,,,29,0,0,0,0
377415,27703,35.9592533,-78.8068267,ZIP,,,,2770,0,0,0,0
377416,27704,36.0424458,-78.8287706,ZIP,,,,2396,0,0,0,0
377417,27712,36.0954756,-78.9040834,ZIP,,,,1178,0,0,0,0
377418,27503,36.1529484,-78.8844851,ZIP,,,,198,0,0,0,0
377419,27509,36.1186397,-78.7810008,ZIP,,,,674,0,0,0,0
377420,27613,35.9261018,-78.7114141,ZIP,,,,2547,0,0,0,0
377421,27522,36.105618,-78.6752024,ZIP,,,,856,0,0,0,0
377422,27522,36.112433,-78.647587,TESTCENTER,2272835,HIGH SCHOOL,SOUTH GRANVILLE HS HLT LFE SCI,,0.070767157,327.25,22.59833333,269.94
377423,27541,36.2648617,-79.0832168,ZIP,,,,227,0,0,0,0
377424,27583,36.2929577,-78.9353616,ZIP,,,,424,0,0,0,0
377425,27573,36.3965971,-78.9760992,ZIP,,,,799,0,0,0,0
377426,27573,36.405902,-78.973698,TESTCENTER,2272993,HIGH SCHOOL,PERSON HIGH SCHOOL,,0.225110294,272,61.23,344.08
377427,27343,36.5037281,-79.0914776,ZIP,,,,112,0,0,0,0
377428,24520,36.586589,-79.0297479,ZIP,,,,189,0,0,0,0
377429,24592,36.6757949,-78.9655551,ZIP,,,,867,0,0,0,0
377430,24592,36.696335,-78.918829,TESTCENTER,2271452,HIGH SCHOOL,CARLBROOK SCHOOL,,0.154270333,139.57,21.45,289.8866667
377431,24592,36.696335,-78.918829,TESTCENTER,2272621,HIGH SCHOOL,HALIFAX COUNTY HIGH SCHOOL,,0.256431372,255,65.39,1394.008
377432,27572,36.2551055,-78.877494,ZIP,,,,404,0,0,0,0
377433,27581,36.1996085,-78.7289853,ZIP,,,,224,0,0,0,0
377434,27581,36.21004,-78.70012,TESTCENTER,2272595,HIGH SCHOOL,GRANVILLE CENTRAL HIGH SCHOOL,,0.039509804,357,14.105,281.71
377435,27565,36.3616505,-78.6489525,ZIP,,,,1836,0,0,0,0
377436,27574,36.478361,-78.8649113,ZIP,,,,965,0,0,0,0
377437,24598,36.6046699,-78.7880038,ZIP,,,,104,0,0,0,0
377438,24580,36.5790539,-78.6731211,ZIP,,,,44,0,0,0,0
377439,24529,36.6266188,-78.6467538,ZIP,,,,99,0,0,0,0
377440,24530,36.8070667,-79.6195012,ZIP,,,,71,0,0,0,0
377441,24137,36.9275521,-79.6575042,ZIP,,,,135,0,0,0,0
377442,24549,36.7066605,-79.5044754,ZIP,,,,263,0,0,0,0
377443,24531,36.83099,-79.429659,TESTCENTER,2272605,HIGH SCHOOL,HARGRAVE MILITARY ACADEMY,,0.208382353,340,70.85,777.5533333
377444,24531,36.83099,-79.429659,TESTCENTER,2272608,HIGH SCHOOL,CHATHAM HALL,,0.273795722,132.26,36.21222222,334.51
377445,24531,36.8426207,-79.4537811,ZIP,,,,492,0,0,0,0
377446,24121,37.1689161,-79.6474107,ZIP,,,,525,0,0,0,0
377447,24161,36.9780846,-79.5291131,ZIP,,,,20,0,0,0,0
377448,24139,37.013166,-79.4810726,ZIP,,,,21,0,0,0,0
377449,24104,37.1336105,-79.4886351,ZIP,,,,169,0,0,0,0
377450,24527,36.7367676,-79.3417212,ZIP,,,,188,0,0,0,0
377451,24566,36.7318276,-79.2526395,ZIP,,,,75,0,0,0,0
377452,24565,36.8527198,-79.1895012,ZIP,,,,66,0,0,0,0
377453,24557,36.969515,-79.338874,TESTCENTER,2271487,HIGH SCHOOL,GRETNA HIGH SCHOOL,,0.046246499,416.5,19.26166667,452.8883333
377454,24557,36.9698593,-79.3064236,ZIP,,,,484,0,0,0,0
377455,24571,37.132961,-79.3727482,ZIP,,,,119,0,0,0,0
377456,24563,37.0625005,-79.2791153,ZIP,,,,349,0,0,0,0
377457,24517,37.1475157,-79.2371598,ZIP,,,,375,0,0,0,0
377458,24174,37.3517157,-79.6730947,ZIP,,,,163,0,0,0,0
377459,24523,37.315345,-79.53311,TESTCENTER,2273967,HIGH SCHOOL,LIBERTY HIGH SCHOOL,,0.215647059,255,54.99,421.7871429
377460,24523,37.3448377,-79.5238841,ZIP,,,,1214,0,0,0,0
377461,24066,37.5370528,-79.6810029,ZIP,,,,273,0,0,0,0
377462,24578,37.6598752,-79.5622741,ZIP,,,,51,0,0,0,0
377463,24579,37.585803,-79.5026984,ZIP,,,,73,0,0,0,0
377464,24555,37.6698287,-79.4840879,ZIP,,,,122,0,0,0,0
377465,24556,37.3758248,-79.399305,ZIP,,,,219,0,0,0,0
377466,24551,37.3562564,-79.3245982,ZIP,,,,1581,0,0,0,0
377467,24550,37.2396303,-79.2453965,ZIP,,,,488,0,0,0,0
377468,24503,37.4540155,-79.2497358,ZIP,,,,1333,0,0,0,0
377469,24502,37.3604015,-79.2215793,ZIP,,,,5392,0,0,0,0
377470,24502,37.359635,-79.211783,TESTCENTER,2270607,HIGH SCHOOL,LIBERTY CHRISTIAN ACADEMY,,0.409117647,340,139.1,880.3422222
377471,24502,37.359635,-79.211783,TESTCENTER,2272941,HIGH SCHOOL,HERITAGE HIGH SCHOOL,,0.161923436,595,96.34444444,1310.21
377472,24503,37.437646,-79.204982,TESTCENTER,2272598,HIGH SCHOOL,VIRGINIA EPISCOPAL SCHOOL,,0.514765584,153.1416667,80.44833333,650.8883333
377473,24526,37.5432734,-79.4159354,ZIP,,,,103,0,0,0,0
377474,24536,37.4956893,-79.3265324,ZIP,,,,14,0,0,0,0
377475,24416,37.7224969,-79.3608638,ZIP,,,,719,0,0,0,0
377476,24574,37.5761497,-79.2533667,ZIP,,,,396,0,0,0,0
377477,24597,36.7824109,-79.1108578,ZIP,,,,87,0,0,0,0
377478,24558,36.7743412,-78.9539635,ZIP,,,,370,0,0,0,0
377479,24577,36.9439582,-78.9827702,ZIP,,,,354,0,0,0,0
377480,24539,36.8529004,-78.9147182,ZIP,,,,5,0,0,0,0
377481,24569,37.0425522,-79.1258554,ZIP,,,,66,0,0,0,0
377482,24554,37.1200373,-79.0716144,ZIP,,,,270,0,0,0,0
377483,24589,36.7608077,-78.7580474,ZIP,,,,176,0,0,0,0
377484,24534,36.8674146,-78.7705116,ZIP,,,,104,0,0,0,0
377485,24528,37.079686,-78.8762288,ZIP,,,,250,0,0,0,0
377486,23959,37.1051917,-78.7947489,ZIP,,,,81,0,0,0,0
377487,23963,37.2009544,-78.7985562,ZIP,,,,40,0,0,0,0
377488,23962,37.0046557,-78.7393355,ZIP,,,,49,0,0,0,0
377489,23923,37.0871484,-78.6496924,ZIP,,,,183,0,0,0,0
377490,24588,37.25454,-79.121507,TESTCENTER,2271209,HIGH SCHOOL,RUSTBURG HIGH SCHOOL,,0.052899654,361.25,19.11,520.85
377491,24588,37.2621506,-79.0962319,ZIP,,,,696,0,0,0,0
377492,24501,37.3597334,-79.1412858,ZIP,,,,2480,0,0,0,0
377493,24504,37.3652485,-79.0481922,ZIP,,,,660,0,0,0,0
377494,24572,37.4649088,-79.0952645,ZIP,,,,1077,0,0,0,0
377495,24538,37.3451975,-78.9623717,ZIP,,,,308,0,0,0,0
377496,24595,37.5595593,-79.0827155,ZIP,,,,204,0,0,0,0
377497,24521,37.602677,-79.050572,TESTCENTER,2270997,HIGH SCHOOL,AMHERST COUNTY HIGH SCHOOL,,0.135316137,289,39.10636364,975.09
377498,24521,37.6332939,-79.1008634,ZIP,,,,699,0,0,0,0
377499,22964,37.7117667,-78.9757731,ZIP,,,,18,0,0,0,0
377500,22922,37.693701,-78.9217651,ZIP,,,,122,0,0,0,0
377501,24593,37.3225639,-78.9027582,ZIP,,,,131,0,0,0,0
377502,24522,37.352951,-78.822445,TESTCENTER,2272641,HIGH SCHOOL,APPOMATTOX COUNTY HIGH SCHOOL,,0.0832,510,42.432,991.782
377503,24522,37.3767914,-78.7787735,ZIP,,,,560,0,0,0,0
377504,23958,37.2648934,-78.6596334,ZIP,,,,227,0,0,0,0
377505,24553,37.5455038,-78.8100097,ZIP,,,,129,0,0,0,0
377506,22971,37.7451211,-78.7931769,ZIP,,,,92,0,0,0,0
377507,24599,37.6235625,-78.7238902,ZIP,,,,35,0,0,0,0
377508,27529,35.6556249,-78.5849057,ZIP,,,,2662,0,0,0,0
377509,27601,35.773632,-78.6344575,ZIP,,,,996,0,0,0,0
377510,27610,35.766674,-78.60076,TESTCENTER,2269064,4 YR COLLEGE/UNIVERSITY,SAINT AUGUSTINE'S UNIVERSITY,,0.190700907,455.6,86.88333333,967.7891667
377511,27610,35.7444001,-78.5462783,ZIP,,,,5457,0,0,0,0
377512,27609,35.8437652,-78.6336426,ZIP,,,,1602,0,0,0,0
377513,27609,35.847989,-78.631654,TESTCENTER,2272706,HIGH SCHOOL,FRIENDSHIP CHRISTIAN SCHOOL,,0.700049703,75.4375,52.8125,928.41375
377514,27615,35.8985001,-78.6354854,ZIP,,,,2378,0,0,0,0
377515,27604,35.8227886,-78.5616482,ZIP,,,,2561,0,0,0,0
377516,27616,35.8667337,-78.541216,ZIP,,,,2959,0,0,0,0
377517,27527,35.6539485,-78.3817153,ZIP,,,,1156,0,0,0,0
377518,27545,35.7837196,-78.4782383,ZIP,,,,1671,0,0,0,0
377519,27591,35.7841704,-78.3889829,ZIP,,,,1360,0,0,0,0
377520,27614,35.9459267,-78.6194916,ZIP,,,,2186,0,0,0,0
377521,27587,35.986719,-78.5543506,ZIP,,,,3554,0,0,0,0
377522,27587,35.981544,-78.539213,TESTCENTER,2272685,HIGH SCHOOL,HERITAGE HIGH SCHOOL,,0.156637255,1700,266.2833333,6566.254444
377523,27571,35.9194904,-78.4580363,ZIP,,,,274,0,0,0,0
377524,27596,35.9999024,-78.4350891,ZIP,,,,891,0,0,0,0
377525,27525,36.1361087,-78.4580983,ZIP,,,,869,0,0,0,0
377526,27597,35.8410151,-78.3026803,ZIP,,,,1550,0,0,0,0
377527,27557,35.7791351,-78.1985117,ZIP,,,,588,0,0,0,0
377528,27549,36.11,-78.29,TESTCENTER,2273542,HIGH SCHOOL,LOUISBURG HIGH SCHOOL,,0.190921569,340,64.91333333,474.595
377529,27508,35.9568736,-78.2481439,ZIP,,,,93,0,0,0,0
377530,27549,36.1016627,-78.2322327,ZIP,,,,1849,0,0,0,0
377531,27565,36.331269,-78.613433,TESTCENTER,2273545,HIGH SCHOOL,J F WEBB HIGH SCHOOL,,0.122469988,391.6071429,31.005,308.5578571
377532,27544,36.19973,-78.4465588,ZIP,,,,481,0,0,0,0
377533,27536,36.3267306,-78.4091249,ZIP,,,,1238,0,0,0,0
377534,27537,36.326401,-78.405647,TESTCENTER,2267720,HIGH SCHOOL,NORTHERN VANCE HIGH SCHOOL,,0.093801033,300.05,28.145,429.385
377535,27537,36.3718013,-78.3978783,ZIP,,,,1808,0,0,0,0
377536,27582,36.4673241,-78.5765877,ZIP,,,,15,0,0,0,0
377537,27507,36.5135422,-78.5694937,ZIP,,,,127,0,0,0,0
377538,23927,36.5874966,-78.5645843,ZIP,,,,224,0,0,0,0
377539,27556,36.4083899,-78.3147482,ZIP,,,,25,0,0,0,0
377540,27563,36.4157095,-78.2293878,ZIP,,,,374,0,0,0,0
377541,27589,36.3225409,-78.133484,ZIP,,,,591,0,0,0,0
377542,27553,36.4865001,-78.3027929,ZIP,,,,138,0,0,0,0
377543,23917,36.6255541,-78.3448556,ZIP,,,,202,0,0,0,0
377544,23915,36.6931405,-78.2874184,ZIP,,,,53,0,0,0,0
377545,23919,36.5934091,-78.131154,ZIP,,,,107,0,0,0,0
377546,27880,35.7307363,-78.0805886,ZIP,,,,196,0,0,0,0
377547,27807,35.8045138,-78.0955371,ZIP,,,,492,0,0,0,0
377548,27895,35.75,-77.94,TESTCENTER,2273603,HIGH SCHOOL,WILSON CHRISTIAN ACADEMY,,0.219544592,263.5,57.85,673.97
377549,27893,35.688948,-77.8966759,ZIP,,,,2914,0,0,0,0
377550,27896,35.7907659,-77.9767325,ZIP,,,,1312,0,0,0,0
377551,27882,35.9416547,-78.1155977,ZIP,,,,500,0,0,0,0
377552,27816,36.1089915,-78.0703188,ZIP,,,,170,0,0,0,0
377553,27856,36.0136803,-77.9805742,ZIP,,,,1010,0,0,0,0
377554,27873,35.6535918,-77.7752323,ZIP,,,,29,0,0,0,0
377555,27822,35.8070123,-77.8404574,ZIP,,,,523,0,0,0,0
377556,27878,35.8668795,-77.8349287,ZIP,,,,154,0,0,0,0
377557,27803,35.9030511,-77.8561724,ZIP,,,,1554,0,0,0,0
377558,27801,35.913445,-77.7257001,ZIP,,,,1646,0,0,0,0
377559,27829,35.6839656,-77.6264673,ZIP,,,,130,0,0,0,0
377560,27852,35.7504591,-77.6369312,ZIP,,,,197,0,0,0,0
377561,27864,35.819611,-77.691952,TESTCENTER,2273596,HIGH SCHOOL,SOUTHWEST EDGECOMBE HIGH SCHOOL,,0.316253254,164.05,58.5,339.185
377562,27864,35.8070337,-77.6513723,ZIP,,,,383,0,0,0,0
377563,27804,35.9891455,-77.8426752,ZIP,,,,2076,0,0,0,0
377564,27804,35.979634,-77.827543,TESTCENTER,2272469,HIGH SCHOOL,NASH-ROCKY MOUNT EARLY COLLEGE HS,,0.244918301,204,49.96333333,407.5133333
377565,27804,35.979634,-77.827543,TESTCENTER,2273585,4 YR COLLEGE/UNIVERSITY,NORTH CAROLINA WESLEYAN COLLEGE,,0.386335784,204,78.8125,703.725
377566,27809,36.0167767,-77.7416186,ZIP,,,,390,0,0,0,0
377567,27891,36.0977349,-77.7427892,ZIP,,,,424,0,0,0,0
377568,27551,36.4328431,-78.0501696,ZIP,,,,105,0,0,0,0
377569,27844,36.2494969,-77.9431558,ZIP,,,,211,0,0,0,0
377570,27850,36.4123906,-77.8801914,ZIP,,,,377,0,0,0,0
377571,23950,36.6587619,-78.0758744,ZIP,,,,202,0,0,0,0
377572,23845,36.5788225,-77.977561,ZIP,,,,22,0,0,0,0
377573,23857,36.5846508,-77.8837995,ZIP,,,,18,0,0,0,0
377574,23893,36.6440732,-77.9207756,ZIP,,,,28,0,0,0,0
377575,27823,36.2096532,-77.7137329,ZIP,,,,658,0,0,0,0
377576,27870,36.4189326,-77.7157597,ZIP,,,,2060,0,0,0,0
377577,27842,36.5267486,-77.8519876,ZIP,,,,52,0,0,0,0
377578,27832,36.5198095,-77.7401282,ZIP,,,,213,0,0,0,0
377579,23887,36.5733623,-77.8169167,ZIP,,,,21,0,0,0,0
377580,27870,36.446146,-77.67306,TESTCENTER,2272989,HIGH SCHOOL,ROANOKE RAPIDS HIGH SCHOOL,,0.196306373,518.5,103.35,611.1875
377581,23879,36.5922743,-77.5968369,ZIP,,,,43,0,0,0,0
377582,23964,36.7724271,-78.627089,ZIP,,,,79,0,0,0,0
377583,23968,36.7252627,-78.5285088,ZIP,,,,55,0,0,0,0
377584,23976,36.8444282,-78.5853074,ZIP,,,,12,0,0,0,0
377585,23967,36.9131253,-78.6366045,ZIP,,,,72,0,0,0,0
377586,23937,36.9451415,-78.512503,ZIP,,,,160,0,0,0,0
377587,23924,36.8065757,-78.4220304,ZIP,,,,412,0,0,0,0
377588,23934,37.1771518,-78.6267052,ZIP,,,,28,0,0,0,0
377589,23947,37.0310871,-78.4447243,ZIP,,,,301,0,0,0,0
377590,23952,36.9287032,-78.2985879,ZIP,,,,21,0,0,0,0
377591,23970,36.7505014,-78.1907606,ZIP,,,,502,0,0,0,0
377592,23944,36.9159387,-78.1386109,ZIP,,,,251,0,0,0,0
377593,23974,36.9704553,-78.2552764,ZIP,,,,246,0,0,0,0
377594,23954,37.1063335,-78.3801075,ZIP,,,,132,0,0,0,0
377595,23942,37.134366,-78.2891961,ZIP,,,,62,0,0,0,0
377596,23974,36.983543,-78.237243,TESTCENTER,2273578,HIGH SCHOOL,CENTRAL HIGH SCHOOL,,0.228986928,153,35.035,743.49
377597,23922,37.1855118,-78.2163847,ZIP,,,,149,0,0,0,0
377598,23960,37.3209623,-78.5520637,ZIP,,,,145,0,0,0,0
377599,23943,37.2454566,-78.4541436,ZIP,,,,29,0,0,0,0
377600,23901,37.3209243,-78.4208922,ZIP,,,,1366,0,0,0,0
377601,23901,37.302692,-78.407592,TESTCENTER,2273120,HIGH SCHOOL,FUQUA SCHOOL,,0.156892524,297.5,46.59777778,309.32
377602,23909,37.3005843,-78.3966385,ZIP,,,,1130,0,0,0,0
377603,23921,37.5863211,-78.6235353,ZIP,,,,117,0,0,0,0
377604,24562,37.6954255,-78.6377769,ZIP,,,,26,0,0,0,0
377605,23936,37.5325184,-78.4792442,ZIP,,,,436,0,0,0,0
377606,23004,37.6882884,-78.3992017,ZIP,,,,55,0,0,0,0
377607,23966,37.3002621,-78.2591161,ZIP,,,,144,0,0,0,0
377608,23040,37.5013535,-78.2518255,ZIP,,,,355,0,0,0,0
377609,23123,37.6518338,-78.3011416,ZIP,,,,122,0,0,0,0
377610,23022,37.7310042,-78.2631545,ZIP,,,,67,0,0,0,0
377611,23027,37.6464764,-78.1301745,ZIP,,,,115,0,0,0,0
377612,23938,36.905314,-77.9920257,ZIP,,,,38,0,0,0,0
377613,23920,36.7245168,-77.9752528,ZIP,,,,219,0,0,0,0
377614,23821,36.8832,-77.9129439,ZIP,,,,105,0,0,0,0
377615,23930,37.1710031,-78.0996114,ZIP,,,,390,0,0,0,0
377616,23824,37.0855807,-77.9721799,ZIP,,,,444,0,0,0,0
377617,23868,36.7220086,-77.8173806,ZIP,,,,534,0,0,0,0
377618,23843,36.8451501,-77.822447,ZIP,,,,41,0,0,0,0
377619,23876,36.9557526,-77.83361,ZIP,,,,28,0,0,0,0
377620,23889,36.9029331,-77.7472458,ZIP,,,,38,0,0,0,0
377621,23856,36.7840094,-77.7023473,ZIP,,,,87,0,0,0,0
377622,23894,37.122207,-77.8208221,ZIP,,,,33,0,0,0,0
377623,23850,37.2201292,-77.7652489,ZIP,,,,71,0,0,0,0
377624,23872,36.98943,-77.7202898,ZIP,,,,174,0,0,0,0
377625,23840,37.0653246,-77.6660085,ZIP,,,,134,0,0,0,0
377626,23833,37.2094286,-77.6689167,ZIP,,,,145,0,0,0,0
377627,23083,37.3080388,-78.1173289,ZIP,,,,110,0,0,0,0
377628,23002,37.3510602,-77.9678752,ZIP,,,,646,0,0,0,0
377629,23063,37.7125533,-78.0061301,ZIP,,,,298,0,0,0,0
377630,23139,37.545988,-77.9367278,ZIP,,,,2099,0,0,0,0
377631,23120,37.4220804,-77.7813703,ZIP,,,,509,0,0,0,0
377632,23838,37.3192097,-77.6331662,ZIP,,,,1179,0,0,0,0
377633,23112,37.4334053,-77.6628623,ZIP,,,,3427,0,0,0,0
377634,23114,37.4822263,-77.6597711,ZIP,,,,1226,0,0,0,0
377635,23114,37.4855,-77.6567,TESTCENTER,2272949,HIGH SCHOOL,MIDLOTHIAN HIGH SCHOOL,,0.389316607,648.125,251.1275,2455.42
377636,23160,37.6281625,-77.8459161,ZIP,,,,31,0,0,0,0
377637,23039,37.6565651,-77.812465,ZIP,,,,64,0,0,0,0
377638,23102,37.7081195,-77.8286535,ZIP,,,,130,0,0,0,0
377639,23129,37.6816303,-77.7704202,ZIP,,,,18,0,0,0,0
377640,23113,37.5388462,-77.6796281,ZIP,,,,1845,0,0,0,0
377641,23238,37.5956122,-77.6476056,ZIP,,,,1509,0,0,0,0
377642,23103,37.6480344,-77.7236401,ZIP,,,,224,0,0,0,0
377643,23146,37.7314903,-77.7045294,ZIP,,,,221,0,0,0,0
377644,23233,37.6464315,-77.624235,ZIP,,,,2087,0,0,0,0
377645,28445,34.4839684,-77.5563172,ZIP,,,,287,0,0,0,0
377646,28460,34.5412978,-77.418235,ZIP,,,,379,0,0,0,0
377647,28540,34.754982,-77.5037939,ZIP,,,,3250,0,0,0,0
377648,28547,34.6690245,-77.3669701,ZIP,,,,4220,0,0,0,0
377649,28543,34.736059,-77.3756213,ZIP,,,,143,0,0,0,0
377650,28546,34.7991559,-77.3561647,ZIP,,,,2880,0,0,0,0
377651,28574,34.8789308,-77.5895879,ZIP,,,,897,0,0,0,0
377652,28585,35.0769231,-77.4124055,ZIP,,,,232,0,0,0,0
377653,28544,34.7180905,-77.3086686,ZIP,,,,344,0,0,0,0
377654,28539,34.6941424,-77.2030636,ZIP,,,,1013,0,0,0,0
377655,28555,34.8633638,-77.2218648,ZIP,,,,338,0,0,0,0
377656,28582,34.7482839,-77.1504581,ZIP,,,,119,0,0,0,0
377657,28584,34.7367665,-77.0776191,ZIP,,,,691,0,0,0,0
377658,28573,34.9850696,-77.1488419,ZIP,,,,142,0,0,0,0
377659,28562,35.081631,-77.1268925,ZIP,,,,2035,0,0,0,0
377660,28562,35.100434,-77.102874,TESTCENTER,2272612,HIGH SCHOOL,NEW BERN HIGH SCHOOL,,0.253691177,309.4,77.714,711.414
377661,28501,35.2423178,-77.5141508,ZIP,,,,1433,0,0,0,0
377662,28501,35.278333,-77.585969,TESTCENTER,2273705,HIGH SCHOOL,BETHEL CHRISTIAN ACADEMY,,0.477281947,98.6,47.06,370.0033333
377663,28530,35.3747684,-77.4152974,ZIP,,,,497,0,0,0,0
377664,28526,35.2612325,-77.3719338,ZIP,,,,149,0,0,0,0
377665,28538,35.4166449,-77.5650767,ZIP,,,,133,0,0,0,0
377666,28554,35.4784811,-77.5861223,ZIP,,,,19,0,0,0,0
377667,27828,35.5851519,-77.5771936,ZIP,,,,622,0,0,0,0
377668,28513,35.4415023,-77.3888572,ZIP,,,,710,0,0,0,0
377669,28590,35.5206825,-77.4166606,ZIP,,,,1443,0,0,0,0
377670,27834,35.57,-77.42,TESTCENTER,2273589,HIGH SCHOOL,GREENVILLE CHRISTIAN ACADEMY,,0.235510646,138.55,32.63,141.3866667
377671,27858,35.586567,-77.348505,TESTCENTER,2273592,4 YR COLLEGE/UNIVERSITY,EAST CAROLINA UNIVERSITY,,0.148073763,1190,176.2077778,2473.881667
377672,28523,35.2113567,-77.2846008,ZIP,,,,162,0,0,0,0
377673,28586,35.313558,-77.1674973,ZIP,,,,553,0,0,0,0
377674,27837,35.5138651,-77.2045997,ZIP,,,,359,0,0,0,0
377675,27858,35.53175,-77.2838877,ZIP,,,,7757,0,0,0,0
377676,27879,35.5743905,-77.2794863,ZIP,,,,17,0,0,0,0
377677,27817,35.4479823,-77.0720023,ZIP,,,,452,0,0,0,0
377678,27889,35.588392,-77.140356,TESTCENTER,2273599,HIGH SCHOOL,WASHINGTON HIGH SCHOOL,,0.22377709,161.5,36.14,351.34
377679,28594,34.6899038,-76.9696881,ZIP,,,,149,0,0,0,0
377680,28575,34.7079589,-76.8835678,ZIP,,,,16,0,0,0,0
377681,28570,34.755076,-76.906945,TESTCENTER,2271007,HIGH SCHOOL,CROATAN HIGH SCHOOL,,0.134129412,425,57.005,484.3116667
377682,28570,34.7814865,-76.8574973,ZIP,,,,1467,0,0,0,0
377683,28519,35.1197255,-77.026974,ZIP,,,,26,0,0,0,0
377684,28560,35.1267079,-76.9776045,ZIP,,,,1692,0,0,0,0
377685,28532,34.8960133,-76.8907881,ZIP,,,,1597,0,0,0,0
377686,28532,34.87,-76.89,TESTCENTER,2273708,HIGH SCHOOL,HAVELOCK HIGH SCHOOL,,0.22283365,158.1,35.23,223.3
377687,28533,34.9028691,-76.9014729,ZIP,,,,442,0,0,0,0
377688,28529,35.0705267,-76.8547598,ZIP,,,,121,0,0,0,0
377689,28512,34.7121515,-76.7934157,ZIP,,,,93,0,0,0,0
377690,28557,34.72532,-76.753069,TESTCENTER,2273907,HIGH SCHOOL,WEST CARTERET HIGH SCHOOL,,0.093243137,850,79.25666667,700.755
377691,28557,34.7389597,-76.7492317,ZIP,,,,742,0,0,0,0
377692,28531,34.69804,-76.5555652,ZIP,,,,48,0,0,0,0
377693,28510,34.9876125,-76.8044609,ZIP,,,,82,0,0,0,0
377694,28571,35.0707729,-76.6892401,ZIP,,,,98,0,0,0,0
377695,28516,34.9051262,-76.5528345,ZIP,,,,586,0,0,0,0
377696,28556,35.1140025,-76.6255826,ZIP,,,,48,0,0,0,0
377697,28527,35.2594626,-77.0304438,ZIP,,,,70,0,0,0,0
377698,27821,35.3220663,-76.874087,ZIP,,,,27,0,0,0,0
377699,27889,35.582322,-77.0123373,ZIP,,,,1690,0,0,0,0
377700,27814,35.3986625,-76.9188076,ZIP,,,,98,0,0,0,0
377701,28583,35.1387561,-76.741543,ZIP,,,,18,0,0,0,0
377702,28515,35.1840679,-76.6993872,ZIP,,,,155,0,0,0,0
377703,27806,35.3049988,-76.7560671,ZIP,,,,136,0,0,0,0
377704,28587,35.1927299,-76.6616608,ZIP,,,,24,0,0,0,0
377705,28552,35.3037949,-76.5558011,ZIP,,,,14,0,0,0,0
377706,27808,35.4670889,-76.7597523,ZIP,,,,109,0,0,0,0
377707,27860,35.6500611,-76.6761973,ZIP,,,,169,0,0,0,0
377708,28528,34.7320575,-76.5386617,ZIP,,,,41,0,0,0,0
377709,28553,34.7296001,-76.5123757,ZIP,,,,12,0,0,0,0
377710,28579,34.7590989,-76.5102942,ZIP,,,,35,0,0,0,0
377711,28589,34.8128583,-76.5050584,ZIP,,,,4,0,0,0,0
